date,ATVI,ADBE,AKAM,ALXN,GOOGL,AMZN,AAL,AMGN,ADI,AAPL,AMAT,ADSK,ADP,BIDU,BIIB,BMRN,CA,CELG,CERN,CHKP,CTAS,CSCO,CTXS,CTSH,CMCSA,COST,CSX,XRAY,DISCA,DISH,DLTR,EBAY,EA,EXPE,ESRX,FAST,FISV,GILD,HAS,HSIC,HOLX,IDXX,ILMN,INCY,INTC,INTU,ISRG,JBHT,KLAC,LRCX,LBTYA,MAR,MAT,MXIM,MCHP,MU,MDLZ,MSFT,MNST,MYL,NFLX,NVDA,ORLY,PCAR,PAYX,QCOM,REGN,ROST,STX,SIRI,SWKS,SBUX,SYMC,TSLA,TXN,TSCO,TMUS,FOX,ULTA,VRSK,VRTX,VIAB,VOD,WBA,WDC,WYNN,XLNX
2006-02-09,5.8612,38.12,26.01,8.5025,179.9405,37.99,29.2229,60.8007,29.3771,8.2517,15.9224,37.16,26.1744,4.932,44.24,11.4,20.7349,17.1675,10.9175,21.53,33.5434,15.7865,19.6251,13.6041,7.3527,36.9986,6.8645,25.4434,6.7523,20.6213,9.0,16.8664,53.02,21.7406,23.0325,15.4289,10.1975,13.4816,14.8516,23.355,25.385,19.1825,10.455,5.17,14.5382,23.9097,33.8333,20.7249,31.6042,44.4965,9.6966,27.5048,10.2121,26.7277,23.3173,16.26,13.5748,20.0376,3.4896,21.4123,3.5114,13.6291,32.78,20.8987,24.2883,35.1634,15.31,5.8197,16.2491,5.624,4.9435,15.4716,12.2708,,24.1975,13.6632,,13.0092,,,36.41,35.6379,8.7697,34.4091,19.9134,34.8477,21.2104
2006-02-10,5.8885,38.69,25.54,8.5475,181.8664,38.52,28.8859,61.1774,28.1923,8.5515,15.8272,37.52,26.2146,4.85,44.27,11.29,20.7272,17.415,10.74,21.58,33.56,15.9561,19.3093,13.6535,7.3361,37.5804,6.9183,25.6113,6.6155,20.7237,9.0367,16.8664,53.88,20.8792,22.9775,15.5425,10.235,13.6596,14.6726,23.095,24.84,19.3325,10.59,5.28,14.7389,24.3176,34.3933,21.3054,31.3555,45.3944,9.7256,28.2368,10.1937,26.1966,23.3367,16.4,13.5655,20.0602,3.4904,21.1765,3.6329,13.5519,33.05,21.1202,24.2559,35.5442,15.33,5.7774,16.3204,5.5658,4.9245,15.6079,12.4084,,24.0884,13.677,,13.1513,,,35.9,35.7211,8.8282,34.6171,19.8961,34.8067,20.7241
2006-02-13,5.9431,38.19,24.93,8.425,173.3852,37.86,30.0124,60.912,28.2569,8.2212,15.7479,37.3,26.0482,4.916,43.71,11.39,20.666,17.2825,10.81,21.6,33.444,15.7865,19.164,13.4805,7.2394,37.8599,6.7858,25.5274,6.6063,20.6286,9.0333,16.8834,54.21,20.8448,22.9075,15.6257,10.1975,13.6781,14.6297,23.37,24.695,18.945,10.655,5.15,14.6282,24.605,33.6733,21.3921,31.3851,43.9011,9.8798,28.0172,10.4266,25.9408,23.0202,16.19,13.5,19.8347,3.4321,21.6678,3.6043,13.5982,33.44,21.274,24.1133,35.0034,14.99,5.7288,16.8327,5.4398,4.877,15.199,12.3504,,23.7533,13.6563,,13.1039,,,34.49,35.5714,8.6986,34.7131,20.267,35.3274,20.7466
2006-02-14,5.7658,38.13,25.1,8.5275,172.1915,38.25,31.5819,61.5884,28.5944,8.5941,16.0889,36.79,26.1515,4.893,44.38,11.7,20.6966,17.3575,10.6375,21.39,33.4937,15.9077,18.9493,13.5151,7.3361,38.6683,7.0128,25.9797,6.5927,20.263,9.35,17.0669,53.12,20.5261,22.9575,15.6371,10.165,13.9346,14.6655,23.725,25.385,19.1675,11.1,5.26,14.7943,24.7997,34.0666,22.0592,31.6521,44.2886,9.7834,27.9481,10.6228,26.1244,23.3302,16.63,13.6216,20.0301,3.3879,21.7366,3.5129,13.6229,33.78,21.4863,24.2688,36.2603,15.31,5.7162,16.8845,5.4688,4.896,15.243,12.3142,,23.8156,13.9638,,13.3802,,,36.17,35.9207,8.87,35.8174,20.5085,36.24,20.4997
2006-02-15,5.6703,37.65,25.77,8.76,171.7201,39.26,32.4966,62.4789,27.8835,8.7942,16.2477,36.95,25.8245,4.925,45.72,12.0,20.9033,17.4175,10.51,21.1,33.8001,16.1014,19.3598,13.6214,7.3333,38.963,7.1649,25.7326,6.6063,20.475,9.4467,17.3442,52.8,20.8879,23.21,15.8112,10.295,14.1426,14.6225,23.915,25.2,19.3775,11.51,5.37,14.7805,25.0037,34.0566,22.3018,31.9785,45.1203,9.7641,28.3547,10.6473,25.9867,23.3044,16.78,13.7525,20.2706,3.5912,22.169,3.5643,13.8853,34.07,21.4401,24.4568,36.0623,15.58,5.8197,17.1828,5.6434,4.915,15.4672,12.5821,,23.8624,14.028,,13.3487,,,36.72,36.0953,8.7613,36.6697,20.6982,37.9598,20.6119
2006-02-16,5.5202,38.58,26.67,8.865,183.7974,39.15,32.1404,63.3351,28.4221,8.9657,15.8507,37.79,25.7844,4.901,47.33,12.0,20.8651,17.6025,10.75,21.01,33.9492,16.1337,19.9978,13.6461,7.3251,39.0914,7.1387,25.8585,6.6885,20.5482,9.4633,17.8221,52.35,17.0721,23.3775,15.9101,10.35,14.2143,14.5796,24.375,25.53,19.535,12.105,5.38,14.7805,25.4023,33.6266,21.5914,31.8242,43.6553,9.8509,28.2612,10.6473,26.3671,23.6403,16.99,13.6683,20.2178,3.7483,22.3065,3.5929,14.5706,33.49,21.6099,24.7678,36.6412,15.71,5.8197,17.3773,5.4785,5.0481,15.7618,12.6762,,24.743,14.0188,,13.3408,,,37.41,36.2617,9.0206,36.7818,20.6723,38.4454,20.6493
2006-02-17,5.5384,37.8,26.72,8.9825,184.9459,39.19,31.9189,64.1229,27.8548,8.9301,15.6601,36.46,25.7213,5.006,47.06,11.9,20.7349,17.575,10.9075,20.92,33.6511,16.0368,19.8336,13.651,7.2698,38.5172,7.14,26.0077,6.62,20.8041,9.5233,17.6258,52.01,17.3305,23.2125,16.0394,10.375,14.205,14.5008,24.285,25.855,19.4625,12.17,5.75,14.2682,22.8296,32.3066,21.5394,31.1715,42.1715,9.9328,28.1717,10.6044,25.8949,23.7113,16.65,13.8132,20.1349,3.8004,22.1886,3.5686,14.654,33.66,21.5698,24.554,36.8012,15.09,5.75,17.695,5.1004,5.0481,15.5596,12.6834,,24.5326,14.0601,,13.3092,,,37.73,35.6961,9.121,36.7899,20.8534,38.5624,20.3052
2006-02-21,5.5066,38.1,26.7,9.1075,183.8626,38.29,31.293,63.8146,27.108,8.7764,15.3186,36.17,25.5033,5.169,46.1,11.79,20.6736,17.5125,10.8375,20.66,33.3612,15.8108,19.3914,13.5077,7.2532,38.3057,7.1439,25.4994,6.6018,20.4238,9.5167,17.4082,51.05,17.2099,23.2625,15.7047,10.3025,13.863,14.4221,23.365,25.495,19.325,12.045,5.44,14.2751,22.533,30.4433,21.3054,30.2636,42.1337,9.7545,27.5821,10.4389,25.1539,23.5111,16.08,13.8085,20.0142,3.8125,22.6013,3.6771,14.3422,33.12,21.3135,24.0939,35.7575,15.28,5.6443,17.6367,5.0228,5.0006,15.5024,12.4952,,23.8858,14.0143,,13.3092,,,37.39,35.2803,8.7571,36.7257,20.4136,38.7496,19.9909
2006-02-22,5.5293,38.76,27.31,9.23,183.3109,38.72,32.3907,64.2855,27.4315,9.061,15.271,36.31,25.6065,5.473,47.32,12.07,20.934,17.9575,10.685,21.12,33.8747,15.8834,19.8715,14.0044,7.3278,38.9177,7.2463,25.658,6.6292,20.848,9.2067,17.6429,51.43,17.4855,23.4775,16.3893,10.44,14.2998,14.5509,23.365,24.785,19.47,12.44,5.47,13.9497,22.7508,31.08,21.3314,30.7739,41.7084,9.8364,27.7814,10.6595,25.8818,23.6532,16.31,13.9488,20.15,3.8071,22.5424,3.7671,14.3175,33.55,21.752,24.4308,36.466,15.12,5.9697,17.1244,5.1295,5.1337,15.8365,12.7631,,24.1741,14.2414,,13.3723,,,38.64,34.8478,8.6442,36.9822,19.9306,39.434,20.163
2006-02-23,5.4747,38.77,27.06,9.2875,189.6203,37.9,33.3632,63.9516,27.5251,9.1156,15.136,36.75,25.7155,5.23,48.5,12.18,20.9186,17.96,10.4875,21.41,33.709,15.9238,19.7325,14.0193,7.3361,38.6154,7.1621,25.63,6.6246,20.7017,9.1933,17.5917,51.03,17.2443,22.15,16.3513,10.6,14.1634,14.6297,23.36,24.87,19.46,12.405,5.47,14.0467,22.5144,30.2966,21.2708,30.8154,41.0184,9.8701,27.9562,10.5615,25.5146,23.1688,15.75,14.103,20.1047,4.0371,22.8273,3.6729,14.0983,33.56,21.3537,24.3855,35.8173,15.04,5.9126,16.4631,5.0616,5.1337,15.9016,12.6979,,23.2701,14.1955,,13.5065,,,41.61,34.066,8.5731,36.8459,19.0941,38.9017,20.0807
2006-02-24,5.5611,38.34,27.08,9.555,189.2843,38.35,32.2752,64.003,27.6332,9.0788,14.9295,37.49,25.7499,5.286,49.58,12.92,20.7043,18.495,10.45,21.75,34.09,16.0288,19.5493,14.1898,7.3195,38.2981,7.2791,25.9937,6.579,20.7675,9.15,17.7026,51.79,16.8136,22.03,16.4882,10.37,14.2513,14.5581,23.445,24.47,19.6175,12.535,5.53,14.0951,22.5237,31.6033,20.7076,30.7383,41.3492,9.928,27.8708,10.4511,25.6261,22.9491,15.88,14.1591,20.0821,3.9367,22.8077,3.7114,14.0952,33.25,21.4432,24.4179,36.0157,16.0,5.9507,16.5668,5.0228,5.0576,15.7926,12.5893,,23.1298,14.3056,,13.546,,,43.2,33.4006,8.5773,36.4132,19.2752,39.083,20.0882
2006-02-27,5.7976,39.19,26.39,9.59,195.7919,38.01,32.1115,64.628,27.7124,9.019,14.6118,38.5,26.5358,5.43,50.1,13.01,20.8344,19.225,10.7325,22.08,34.2639,16.1257,20.301,14.432,7.4162,38.9932,7.383,26.4134,6.7706,21.8059,9.1667,17.613,53.02,16.805,22.03,17.1539,10.46,14.7158,14.5295,23.41,24.38,19.7175,12.6,6.09,14.2059,22.927,31.44,20.9502,30.8392,40.0639,10.0774,28.1595,10.3898,25.9212,22.975,15.65,14.1171,20.3988,3.9208,23.2597,3.79,14.6663,33.55,21.7396,25.7334,36.901,17.5,6.029,16.8586,5.0713,5.0671,16.1355,12.4228,,23.0987,14.4548,,13.5302,,,44.2,33.4006,8.18,36.6055,19.4649,38.732,20.3501
2006-02-28,5.6839,38.55,26.5,9.395,181.8714,37.44,31.8611,64.628,27.4747,8.7014,14.5483,37.65,26.4956,5.142,47.25,13.08,20.7961,19.0,10.4075,21.26,34.032,16.3437,20.4399,14.2367,7.4135,38.6759,7.2818,26.5767,6.6611,21.4768,9.14,17.0925,51.97,16.3399,21.8175,16.7012,10.375,14.3922,14.5223,23.325,23.915,19.645,12.715,5.88,14.2613,22.533,30.0666,20.4997,30.9935,40.7349,9.7882,27.8139,10.3285,25.6326,22.736,15.51,14.0656,20.2631,3.8892,22.6013,3.83,14.549,32.72,21.5729,25.9537,35.9928,16.37,5.9973,17.2282,4.9549,5.0006,15.9684,12.2274,,23.2623,14.4961,,13.5381,,,43.24,33.2343,8.0796,35.9484,19.189,38.8724,20.4099
2006-03-01,5.7703,39.04,27.01,9.3875,182.9648,37.12,31.5819,65.1161,28.2383,8.7789,14.9692,41.68,26.5129,5.124,46.95,13.14,20.7502,19.165,10.8175,21.34,34.0155,17.0058,20.7305,14.5283,7.5627,39.4314,7.4343,26.4927,6.725,21.2794,9.2767,17.0242,52.03,16.7103,22.195,17.2185,10.725,14.1103,14.6583,23.625,25.06,19.9875,13.0,5.91,14.3997,22.6906,30.8,20.7683,32.1387,42.2187,9.5713,27.9806,10.2734,26.2097,23.3173,15.95,13.8553,20.4667,3.9771,22.847,3.8357,15.1016,37.2,21.8817,26.0444,36.6568,16.77,6.0608,17.6691,4.8871,5.1717,15.9508,12.2636,,25.0781,14.7852,,13.7118,,,44.1,34.041,8.1758,35.7802,19.9996,38.849,20.9636
2006-03-02,5.7157,38.81,26.09,9.1475,188.8078,36.88,31.6782,65.4757,28.0294,8.8437,15.1042,41.16,26.4268,5.26,46.36,13.51,20.6583,19.685,10.675,21.1,34.0983,16.8605,20.7431,14.3974,7.5654,39.8923,7.3988,26.3342,6.62,21.2502,9.04,17.1608,52.68,16.5036,21.975,16.8306,10.5725,14.1657,14.7156,23.655,24.995,20.02,13.08,6.2,14.1851,22.4449,30.53,20.517,31.9785,42.5212,9.7979,27.8058,10.4021,26.4195,23.5886,15.85,13.8085,20.3385,4.1237,22.7782,3.83,15.1232,36.8,21.6316,26.0315,36.5042,17.3,6.0206,17.9609,4.9258,5.1527,15.5859,12.2925,,25.2106,14.3676,,13.7039,,,43.99,33.2509,8.2302,35.7561,19.8013,38.0417,20.7616
2006-03-03,5.7248,39.05,26.11,9.06,189.6755,37.21,30.6864,64.551,27.7484,8.6036,14.7866,40.5,26.5473,5.221,45.5,13.05,20.6736,20.055,11.0875,21.11,34.1314,16.9897,20.7052,14.5135,7.5074,40.4363,7.4106,26.2502,6.6018,21.2794,9.1133,17.2248,52.21,16.7103,21.78,16.648,10.49,13.8884,14.737,23.49,24.815,19.9675,12.93,6.01,14.0674,22.5237,30.1233,20.6383,31.2783,41.4248,9.7834,27.6716,10.3408,25.9474,23.6532,15.89,13.8787,20.3083,4.1162,22.2869,3.8229,15.1757,36.03,21.366,26.1092,36.3515,17.15,6.0057,18.2073,4.858,5.3238,15.6431,12.2636,,25.1638,14.3309,,13.8539,,,43.81,33.0929,8.7822,35.5718,19.4132,37.679,20.7316
2006-03-06,5.5293,38.43,26.05,9.0,184.6199,36.86,30.6287,62.9755,27.8853,8.319,14.7389,39.35,26.3924,5.376,45.51,12.75,20.5894,20.16,11.0975,20.94,34.3302,16.9978,20.7052,13.9599,7.477,40.6176,7.3041,26.2782,6.5972,21.3013,9.15,16.9858,51.14,16.6758,21.2875,16.3779,10.3325,13.752,14.8015,23.175,24.61,20.0,12.79,6.05,14.0536,22.5237,29.93,20.0145,30.7383,40.7632,9.6485,27.818,10.163,25.3048,23.3109,15.6,13.7805,20.2933,4.3042,22.5522,3.66,15.1448,35.27,21.3506,25.7658,36.0539,18.0,5.9591,17.8442,4.761,5.2383,15.7882,11.9667,,25.195,14.3148,,13.7355,,,43.42,32.1282,9.1586,35.1231,19.2924,42.2595,19.8638
2006-03-07,5.5339,38.11,25.23,9.1525,182.7893,36.93,31.2064,63.181,27.201,8.4245,14.5563,39.25,26.1629,5.341,45.5,12.3,20.5205,19.83,10.88,20.86,34.794,16.8524,20.4336,13.9649,7.3941,40.5118,7.1792,26.1803,6.5562,20.9942,8.8033,16.6104,51.35,16.4777,21.4175,16.3095,10.5475,13.6573,14.8516,22.985,24.565,19.97,12.23,6.02,13.8874,22.6581,29.3433,19.9018,29.9609,39.8843,9.5617,27.6024,10.2611,24.7408,23.1106,14.98,13.8413,20.4064,4.1954,22.8863,3.6371,14.8855,35.68,21.5081,25.351,36.527,17.16,5.9803,16.9559,4.7707,5.1432,15.6299,11.4817,,24.3611,14.168,,13.7749,,,39.65,31.6541,8.9997,35.3715,17.8436,42.318,19.5271
2006-03-08,5.4975,37.78,25.18,9.315,177.4879,36.81,32.2174,63.5321,27.2874,8.3419,14.1989,38.58,26.6993,5.149,45.51,12.59,20.4822,19.97,10.9875,20.86,34.9679,16.8443,20.5094,13.7598,7.3831,40.6252,7.1332,26.1616,6.4923,21.0235,8.8,16.3544,51.33,16.1676,21.88,16.2524,10.475,14.0479,14.9088,23.29,24.86,20.1775,12.495,6.03,13.8528,22.4866,29.3333,19.8239,29.4506,39.5062,9.4798,27.8505,10.445,24.4326,22.9169,14.87,13.8506,20.5496,4.1871,22.7291,3.59,14.8114,35.42,21.3259,25.6491,37.8016,17.28,5.9697,16.1194,4.6252,5.1812,15.542,11.4166,,24.4235,14.1152,,13.8539,,,40.28,31.6458,8.9328,36.2369,17.0243,41.2124,19.2353
2006-03-09,5.5248,37.44,25.29,9.3125,172.031,36.12,31.63,63.0012,26.7831,8.1221,14.056,38.0,27.0851,4.832,47.54,12.39,20.7579,19.585,10.8775,20.96,34.7857,16.5052,20.3199,13.6856,7.2781,40.0963,7.1792,25.9611,6.4968,21.0088,8.6967,16.0728,50.85,15.9954,21.85,16.1155,10.4525,13.9993,14.8873,22.96,24.52,20.2325,12.5,5.9,13.6728,23.9792,29.6666,20.2657,29.3913,39.166,9.4412,27.7936,10.3347,23.9343,22.7683,14.52,14.0656,20.3611,4.0937,22.5031,3.6071,14.8886,35.45,21.011,25.4742,36.7102,16.3,5.8448,15.886,4.7416,5.1527,15.3529,11.5831,,24.0183,14.2391,,13.8539,,,37.98,31.8371,8.9579,35.9004,16.6017,40.1535,19.1306
2006-03-10,5.4156,37.21,25.53,9.6,169.2725,36.22,32.0248,62.9241,26.5454,8.0281,14.1274,37.82,27.4652,4.91,47.78,12.56,21.0641,19.475,10.905,21.12,34.9265,16.812,20.4336,13.871,7.2532,40.7763,7.2633,26.129,6.547,21.2502,8.8233,16.1496,50.64,15.9092,21.9175,16.1307,10.4475,14.1195,14.9231,22.955,24.75,20.19,12.675,5.96,13.742,24.4567,30.9933,20.6816,29.5396,38.7123,9.4171,27.6228,10.4818,23.8622,22.5293,14.47,14.29,20.4893,4.4187,22.5424,3.65,14.6293,35.71,21.4494,25.6556,36.6339,16.7,5.8977,15.7433,4.6349,5.2288,15.5596,11.612,,23.9793,14.3584,,13.8854,,,37.2,32.3111,8.9997,36.4212,16.2136,39.9195,18.951
2006-03-13,5.7339,37.14,25.37,9.4475,169.0518,36.19,31.8226,63.0098,26.6103,8.3444,14.2386,37.83,27.3961,4.966,47.92,12.81,20.8957,19.585,11.0,21.04,35.3158,16.8443,21.3937,13.997,7.2118,40.9727,7.3081,26.2036,6.6246,21.2428,8.8967,16.1624,51.67,16.0643,22.02,17.2451,10.45,14.212,14.9804,23.175,24.975,20.3175,12.775,5.96,13.659,24.4196,31.3566,20.4823,29.5278,39.4212,9.4605,27.5211,10.6044,23.7244,22.3678,14.78,14.0236,20.4441,4.6208,22.6308,3.5857,14.8052,35.92,21.2641,25.364,36.7942,16.3,5.8999,15.5099,4.4604,5.2383,15.4013,11.4238,,24.0728,14.1542,,14.0039,,,36.98,32.2696,9.4346,36.4052,16.4119,40.9667,19.0857
2006-03-14,6.0068,37.4,26.26,9.33,176.1237,36.91,32.8336,64.2256,27.0929,8.5528,14.5801,38.38,27.3616,4.87,48.96,12.94,20.7732,19.565,11.185,21.36,36.0778,17.1593,21.6337,14.1132,7.3693,41.7585,7.4356,26.4414,6.7341,21.4622,8.88,16.7725,52.94,16.0212,22.4375,17.4011,10.565,14.5309,14.9732,23.425,24.895,20.4375,13.12,6.01,13.6797,24.2944,31.46,20.3177,30.1746,41.2453,9.5087,27.4845,10.6228,24.3277,22.7748,15.08,14.1932,20.5346,4.6225,23.1516,3.6314,15.2158,35.92,21.6964,26.1546,37.5879,16.91,5.9337,16.0157,4.315,5.3618,15.9377,11.6337,,24.33,14.2185,,14.0909,,,37.45,32.4359,9.4723,36.7418,16.8949,41.2767,19.3326
2006-03-15,6.3341,37.08,27.32,9.335,172.7834,36.89,33.7676,64.1229,27.3666,8.4143,14.7468,39.59,27.0448,4.85,49.23,12.45,20.8651,20.5,11.49,21.36,36.4091,17.3127,22.1012,14.2021,7.4826,41.5545,7.8314,26.5673,6.8208,21.7767,8.9433,16.6914,54.45,16.1073,22.53,17.4353,10.61,14.732,15.0591,23.355,25.5,20.6725,13.1,6.04,13.7905,24.5216,31.5733,20.4044,30.2517,42.9087,9.3015,27.4805,10.4757,24.5769,23.0977,15.01,14.1979,20.6326,4.725,23.5054,3.5871,15.4597,35.71,21.9835,26.1352,38.0153,16.63,5.9719,16.5084,4.344,5.609,16.052,11.431,,24.3767,14.3814,,14.1147,,,39.26,32.3195,9.4513,36.1488,17.3951,41.7739,19.1979
2006-03-16,6.275,35.93,27.19,9.29,169.9095,36.77,33.8639,63.2238,26.8192,8.1704,14.056,38.95,27.0448,4.8319,49.1,13.92,21.0874,20.635,11.68,21.42,36.2269,17.1593,22.2717,14.0242,7.5074,41.5545,7.7617,26.6279,6.7022,21.2794,9.0467,16.3714,53.01,15.625,22.6775,17.4049,10.665,14.5355,14.9947,23.655,26.53,20.7775,12.755,6.09,13.6036,24.707,32.79,19.7979,28.8809,40.5459,8.9978,27.6756,10.4695,23.6523,22.4906,14.59,14.2591,20.5647,4.7354,24.3898,3.6386,14.9349,35.74,21.6841,25.9861,38.0611,16.97,5.8893,15.9897,4.3731,5.533,15.9069,11.2138,,23.4961,14.5764,,14.0988,,,39.49,31.862,9.5099,36.0125,16.7828,41.0252,19.3326
2006-03-17,6.3978,35.98,28.42,9.17,170.4211,35.99,34.1142,62.7186,26.8192,8.2148,13.8892,39.31,27.16,4.902,49.19,14.43,21.2101,21.02,11.7775,21.54,34.9265,17.458,22.6886,14.1033,7.4328,42.2193,7.8182,26.7725,6.6565,21.2794,9.1233,16.3074,52.58,15.6594,22.5925,17.5456,10.5975,14.6326,14.9589,23.63,26.735,20.9,12.675,6.03,13.5274,24.6235,34.7166,19.5986,29.1361,40.5648,8.9352,28.1595,10.7392,23.7179,22.3549,14.77,14.2544,20.7382,4.8196,24.4881,3.7386,15.0553,35.95,21.8817,26.1416,38.748,16.77,5.8151,16.0351,4.7416,5.609,16.0959,11.2428,,23.5273,14.7255,,14.0118,,,40.56,32.4359,9.4137,36.3171,16.7483,41.9611,19.6019
2006-03-20,6.4024,36.55,28.99,9.25,174.6341,36.23,35.5778,62.3762,27.0209,8.1297,13.8892,38.54,26.9988,5.078,49.25,14.0,21.2715,21.22,11.7975,21.5,34.8023,17.5065,22.6191,13.8216,7.4328,42.31,7.8327,26.8611,6.6109,21.4842,9.13,16.3842,52.67,15.6077,22.81,17.4886,10.69,14.5656,14.9518,23.845,26.835,21.035,12.525,5.98,13.5828,24.4798,34.97,19.9192,29.3675,40.7254,8.9304,28.0782,10.6779,23.4753,22.6068,14.82,14.3486,21.0323,4.7892,23.81,3.8686,14.941,36.06,22.0021,26.6147,38.3969,16.49,5.9104,16.2102,4.9549,5.5995,16.219,11.3007,,23.4727,15.0169,,13.8534,,,40.19,32.4359,9.3468,36.1007,17.0243,42.3706,19.3625
2006-03-21,6.3933,36.35,29.08,8.8375,170.4863,35.92,35.6067,61.6227,26.7255,7.8528,13.9051,38.06,26.9354,4.94,48.31,13.35,21.1334,20.455,11.69,21.23,34.6532,17.2885,22.0948,13.6807,7.3831,41.8567,7.7078,26.6046,6.6018,21.1843,8.97,16.1794,53.72,15.1771,22.2275,17.1843,10.4725,14.3992,14.9589,23.605,26.355,20.8375,12.53,5.96,13.6936,24.9156,34.45,20.1011,29.1836,39.8843,8.8436,28.249,10.6044,23.449,22.6585,15.0,14.3439,20.9192,4.6692,23.8395,3.8814,15.6788,35.81,21.9681,26.5434,37.8474,16.27,5.9147,16.1713,4.9646,5.7041,15.9508,11.3007,,23.4961,14.9733,,13.8059,,,37.95,31.6874,9.3552,35.8122,16.3774,41.0427,19.2203
2006-03-22,6.4342,36.62,28.74,8.7425,170.6367,36.0,38.1294,62.0165,27.1289,7.835,14.0321,37.73,26.8778,5.1,48.1,13.35,21.2945,20.715,11.67,21.15,34.8106,17.2965,22.3033,13.9278,7.3472,41.6754,7.7827,26.6466,6.5562,21.3452,8.8867,16.1624,52.93,15.9351,22.06,17.363,10.5175,14.4916,14.9661,23.66,26.795,21.3375,12.905,6.01,13.832,24.8646,35.6766,19.9538,29.0293,39.8181,8.9448,28.2775,10.8496,23.5015,22.5164,14.55,14.6689,20.4742,4.6783,23.5742,4.0071,15.2281,36.09,21.9588,26.2453,37.9695,16.91,5.9655,15.5683,4.7125,5.7516,16.074,11.4238,,23.387,15.2303,,13.8851,,,37.85,31.7705,9.3175,35.8122,16.4809,41.9494,19.3625
2006-03-23,6.3069,36.33,28.68,8.725,171.4743,35.68,37.6576,62.3333,27.2514,7.6431,13.9765,36.71,26.9988,5.06,46.47,13.13,20.8957,20.655,11.645,21.02,34.7609,17.2885,22.6633,14.1428,7.3195,41.5469,7.6788,26.7725,6.693,21.2136,9.1833,15.9405,52.48,15.9264,21.6825,17.1577,10.575,14.3345,14.8587,24.065,27.1,21.32,12.94,6.14,13.6382,24.4613,36.3466,19.0961,29.0115,40.2907,9.5135,28.1799,10.9844,23.5867,22.736,14.43,14.391,20.248,4.7704,23.299,4.0414,15.5121,35.93,21.7643,26.1805,37.8398,17.07,6.0799,15.7044,4.984,5.7041,15.8849,11.4745,,23.7299,15.3771,,13.8534,,,36.05,32.1448,9.1879,35.716,16.274,41.2592,19.0557
2006-03-24,6.2705,36.49,28.59,8.73,183.4663,35.47,37.2724,62.6587,27.4315,7.6177,14.2465,37.16,26.9239,5.02,46.46,13.32,20.8651,20.965,11.67,20.0,35.4235,17.2481,22.5054,14.254,7.3389,41.2825,7.7591,26.8706,6.6018,21.4183,9.1967,15.9149,52.58,15.9264,22.185,17.2984,10.6375,14.4084,14.8587,23.42,27.44,21.225,13.425,6.01,13.569,24.2666,37.3533,19.148,29.3497,41.2736,9.6195,27.9765,11.0335,23.849,23.1623,14.47,14.4617,20.3687,4.7167,23.8886,4.0957,16.0369,35.91,21.7829,25.9991,37.6642,17.2,6.1264,15.8665,4.8774,6.1034,16.1003,11.5903,,24.0728,15.368,,13.8139,,,36.45,32.2363,9.0917,35.5558,16.5499,42.6046,19.2278
2006-03-27,6.3796,35.79,29.22,8.7,185.4174,35.25,37.7153,62.5902,27.2082,7.5605,14.1751,37.0,26.9124,5.211,47.18,13.39,20.8037,20.715,11.6675,20.07,35.3075,17.5146,22.3917,14.2491,7.3831,41.3807,7.8393,26.8099,6.6383,21.4549,9.2567,15.8509,52.29,15.7456,22.185,17.2071,10.5125,14.4315,14.8873,23.505,27.635,21.3425,13.46,5.97,13.6728,24.0441,39.7,19.148,29.1124,40.8011,9.581,28.0009,11.0335,24.0982,22.8975,14.77,14.4617,20.3687,5.0471,23.4563,4.1271,16.4691,35.79,21.9743,26.0963,37.939,16.89,6.1095,15.6526,4.858,6.4171,16.0871,11.6048,,24.3689,15.3014,,13.9326,,,35.56,32.203,8.9286,36.0767,16.3861,43.605,19.0333
2006-03-28,6.3251,35.52,28.96,8.7275,189.184,35.69,36.1748,62.1707,26.6967,7.4589,13.8257,37.6,26.5207,5.11,45.86,13.45,20.796,20.675,11.6675,19.72,34.9928,17.2239,22.0506,14.5654,7.2201,41.0029,7.8156,26.9406,6.6383,21.2282,9.2333,16.5848,52.12,15.737,22.02,17.112,10.57,14.2466,15.009,23.475,27.45,21.4925,13.52,5.87,13.5551,23.8726,39.65,19.2693,28.602,39.7142,9.4075,27.8464,11.0212,23.6458,22.7231,14.43,14.1649,20.2857,4.7912,23.4661,4.0043,16.7222,35.69,21.752,26.025,37.6719,16.24,6.1095,15.6136,4.7901,6.3506,16.0915,11.641,,24.1196,15.1638,,13.8376,,,34.92,32.1864,8.6609,35.2192,16.1015,43.6986,18.6442
2006-03-29,6.3523,35.95,31.42,8.9025,198.1015,36.32,36.3096,61.6655,27.1505,7.9188,13.9686,38.27,26.6705,5.446,47.22,13.33,20.8344,21.64,11.78,20.14,35.3738,17.4177,22.5496,14.8669,7.3223,41.3127,7.8656,27.0153,6.7934,21.3964,9.32,16.7768,52.6,16.1246,22.04,17.7358,10.64,14.3345,15.0949,23.71,27.43,21.55,13.8,6.02,13.7213,24.5865,38.9033,19.0614,29.326,40.6876,9.5569,28.19,10.9599,24.4917,22.8587,14.89,14.3015,20.3762,4.9892,23.6135,4.1729,17.6206,36.17,22.0391,26.4268,38.7098,16.25,6.1476,16.5279,4.8386,6.4932,16.5004,11.5831,,24.93,15.2418,,13.8455,,,35.89,32.6854,8.8826,35.2593,16.6879,44.6872,19.6917
